nh,clust,Crop_code
3,4762,19
3,4762,22
6,4762,6
6,4762,18
6,4762,22
11,4762,6
11,4762,18
11,4762,19
11,4762,22
13,4762,6
13,4762,18
13,4762,22
14,4762,18
14,4762,22
18,4762,6
18,4762,18
18,4762,19
18,4762,22
19,4762,6
19,4762,18
19,4762,19
19,4762,22
22,4762,6
22,4762,18
22,4762,19
22,4762,22
1,4765,6
1,4765,18
1,4765,19
1,4765,22
2,4765,6
2,4765,18
2,4765,19
2,4765,22
4,4765,6
4,4765,18
4,4765,22
5,4765,6
5,4765,18
5,4765,19
5,4765,22
6,4765,6
6,4765,18
6,4765,19
6,4765,22
12,4765,6
12,4765,18
12,4765,19
12,4765,22
14,4765,6
14,4765,18
14,4765,19
14,4765,22
16,4765,6
16,4765,18
16,4765,19
16,4765,22
17,4765,6
17,4765,18
17,4765,19
17,4765,22
18,4769,18
18,4769,22
1,4772,6
1,4772,18
1,4772,19
1,4772,22
2,4772,6
2,4772,18
2,4772,19
2,4772,22
4,4772,18
4,4772,19
4,4772,22
5,4772,6
5,4772,18
5,4772,19
5,4772,22
6,4772,6
6,4772,18
6,4772,19
6,4772,22
7,4772,6
7,4772,18
8,4772,6
8,4772,18
8,4772,19
8,4772,22
9,4772,6
9,4772,18
9,4772,19
9,4772,22
12,4772,6
12,4772,18
12,4772,19
12,4772,22
13,4772,18
14,4772,18
14,4772,19
14,4772,22
15,4772,6
15,4772,18
16,4772,6
16,4772,18
16,4772,19
16,4772,22
18,4772,6
18,4772,18
18,4772,22
20,4772,6
20,4772,18
20,4772,19
20,4772,22
1,4775,6
1,4775,18
1,4775,19
1,4775,22
2,4775,6
2,4775,18
2,4775,22
3,4775,6
3,4775,18
3,4775,22
4,4775,6
4,4775,18
4,4775,22
5,4775,6
5,4775,18
5,4775,19
5,4775,22
6,4775,6
6,4775,22
9,4775,6
9,4775,18
9,4775,22
10,4775,6
10,4775,18
10,4775,22
12,4775,18
12,4775,22
13,4775,6
13,4775,18
13,4775,22
14,4775,6
14,4775,18
14,4775,19
14,4775,22
15,4775,6
15,4775,18
15,4775,22
16,4775,6
16,4775,18
16,4775,22
17,4775,6
17,4775,18
17,4775,22
19,4775,6
19,4775,18
19,4775,22
20,4775,6
20,4775,18
20,4775,19
20,4775,22
2,4779,18
2,4779,22
3,4779,6
3,4779,18
3,4779,19
3,4779,22
3,4779,24
4,4779,6
4,4779,18
4,4779,19
4,4779,22
5,4779,18
5,4779,22
6,4779,18
6,4779,22
7,4779,18
7,4779,19
7,4779,22
8,4779,6
8,4779,18
8,4779,19
8,4779,22
11,4779,18
11,4779,19
11,4779,22
13,4779,6
13,4779,18
13,4779,19
13,4779,22
14,4779,18
14,4779,19
14,4779,22
15,4779,18
15,4779,19
15,4779,22
16,4779,6
16,4779,18
16,4779,22
17,4779,18
17,4779,19
17,4779,22
18,4779,18
18,4779,19
18,4779,22
19,4779,6
19,4779,18
19,4779,19
19,4779,22
20,4779,6
20,4779,18
20,4779,19
20,4779,22
20,4779,24
1,4782,18
1,4782,19
1,4782,22
2,4782,18
2,4782,19
2,4782,22
3,4782,18
3,4782,19
3,4782,22
4,4782,18
4,4782,19
4,4782,22
5,4782,6
5,4782,18
5,4782,19
5,4782,22
6,4782,18
6,4782,22
7,4782,18
7,4782,19
7,4782,22
8,4782,6
8,4782,18
8,4782,19
8,4782,22
9,4782,6
9,4782,18
9,4782,19
9,4782,22
10,4782,18
10,4782,19
10,4782,22
11,4782,18
11,4782,19
11,4782,22
12,4782,6
12,4782,18
12,4782,19
12,4782,22
13,4782,6
13,4782,18
13,4782,19
13,4782,22
14,4782,18
14,4782,22
15,4782,18
15,4782,22
16,4782,18
16,4782,19
16,4782,22
17,4782,18
17,4782,22
18,4782,18
18,4782,19
18,4782,22
19,4782,18
19,4782,22
20,4782,18
20,4782,22
1,4785,6
1,4785,19
1,4785,22
2,4785,18
2,4785,19
2,4785,22
4,4785,18
4,4785,19
4,4785,22
5,4785,18
5,4785,19
5,4785,22
6,4785,18
6,4785,22
7,4785,6
7,4785,18
7,4785,19
7,4785,22
8,4785,18
8,4785,19
8,4785,22
10,4785,18
10,4785,19
10,4785,22
11,4785,6
11,4785,18
11,4785,19
11,4785,22
12,4785,18
12,4785,19
12,4785,22
13,4785,18
13,4785,19
13,4785,22
14,4785,6
14,4785,18
14,4785,19
14,4785,22
15,4785,18
15,4785,19
15,4785,22
16,4785,6
16,4785,18
16,4785,22
17,4785,6
17,4785,18
17,4785,22
19,4785,6
19,4785,18
19,4785,19
19,4785,22
20,4785,18
20,4785,19
20,4785,22
21,4785,18
21,4785,19
21,4785,22
22,4785,6
22,4785,18
22,4785,19
22,4785,22
23,4785,18
23,4785,19
23,4785,22
1,4790,18
1,4790,19
3,4790,18
3,4790,19
4,4790,18
4,4790,19
7,4790,18
7,4790,19
7,4790,22
7,4790,23
7,4790,24
8,4790,18
8,4790,19
8,4790,22
10,4790,22
11,4790,6
11,4790,18
11,4790,19
11,4790,22
12,4790,18
12,4790,22
14,4790,18
14,4790,19
14,4790,22
16,4790,19
16,4790,22
17,4790,18
17,4790,19
17,4790,22
17,4790,23
18,4790,18
18,4790,19
18,4790,22
19,4790,18
19,4790,22
20,4790,18
20,4790,19
22,4790,19
23,4790,22
24,4790,18
25,4790,18
25,4790,22
1,4792,18
1,4792,19
1,4792,22
2,4792,18
2,4792,19
2,4792,22
3,4792,18
3,4792,19
3,4792,22
4,4792,18
4,4792,22
5,4792,6
5,4792,18
5,4792,19
5,4792,22
6,4792,18
6,4792,19
6,4792,22
7,4792,6
7,4792,18
7,4792,19
7,4792,22
8,4792,18
8,4792,19
8,4792,22
9,4792,18
9,4792,19
9,4792,22
10,4792,19
10,4792,22
11,4792,18
11,4792,22
12,4792,18
12,4792,19
12,4792,22
13,4792,18
13,4792,19
13,4792,22
14,4792,18
14,4792,19
14,4792,22
15,4792,18
15,4792,22
16,4792,18
16,4792,22
17,4792,18
17,4792,19
17,4792,22
18,4792,18
18,4792,19
18,4792,22
19,4792,18
19,4792,19
19,4792,22
20,4792,6
20,4792,18
20,4792,19
20,4792,22
1,4795,18
1,4795,22
2,4795,22
3,4795,18
3,4795,22
4,4795,18
4,4795,22
5,4795,18
5,4795,22
6,4795,18
6,4795,22
7,4795,22
9,4795,22
10,4795,22
11,4795,18
11,4795,22
13,4795,18
13,4795,22
14,4795,18
14,4795,22
15,4795,18
15,4795,22
16,4795,18
16,4795,22
17,4795,22
18,4795,18
18,4795,22
19,4795,22
20,4795,18
20,4795,22
1,4799,18
1,4799,22
2,4799,18
3,4799,18
3,4799,19
3,4799,22
4,4799,6
4,4799,18
4,4799,19
4,4799,22
4,4799,23
5,4799,6
5,4799,18
5,4799,19
5,4799,22
6,4799,18
6,4799,19
6,4799,22
7,4799,6
7,4799,18
7,4799,19
7,4799,22
8,4799,6
8,4799,18
8,4799,19
8,4799,22
9,4799,18
9,4799,22
10,4799,18
10,4799,19
10,4799,22
11,4799,6
11,4799,18
11,4799,19
11,4799,22
12,4799,6
12,4799,18
12,4799,19
12,4799,22
13,4799,6
13,4799,18
13,4799,19
13,4799,22
14,4799,18
14,4799,22
15,4799,18
15,4799,19
15,4799,22
16,4799,22
17,4799,18
17,4799,19
17,4799,22
18,4799,18
18,4799,22
19,4799,18
19,4799,19
19,4799,22
20,4799,6
20,4799,18
20,4799,19
20,4799,22
1,4802,18
1,4802,22
2,4802,18
2,4802,19
2,4802,22
3,4802,6
3,4802,18
3,4802,22
4,4802,6
4,4802,18
4,4802,19
4,4802,22
5,4802,18
5,4802,22
6,4802,6
6,4802,18
6,4802,19
6,4802,22
7,4802,6
7,4802,18
7,4802,19
7,4802,22
8,4802,6
8,4802,18
8,4802,22
9,4802,6
9,4802,18
9,4802,19
9,4802,22
10,4802,18
10,4802,19
10,4802,22
10,4802,23
11,4802,18
11,4802,22
12,4802,6
12,4802,18
12,4802,19
12,4802,22
13,4802,18
13,4802,22
14,4802,6
14,4802,18
14,4802,19
14,4802,22
15,4802,6
15,4802,18
15,4802,19
15,4802,22
16,4802,18
16,4802,19
16,4802,22
17,4802,18
17,4802,19
17,4802,22
18,4802,18
18,4802,19
18,4802,22
19,4802,18
19,4802,19
19,4802,22
20,4802,18
20,4802,22
1,4805,18
2,4805,18
2,4805,22
3,4805,18
4,4805,18
4,4805,22
5,4805,18
5,4805,19
5,4805,22
6,4805,18
6,4805,19
9,4805,18
9,4805,19
10,4805,18
10,4805,22
12,4805,18
13,4805,18
13,4805,19
14,4805,18
14,4805,19
15,4805,18
16,4805,18
16,4805,19
16,4805,22
17,4805,18
17,4805,22
18,4805,18
18,4805,22
19,4805,18
19,4805,22
20,4805,18
1,4809,18
1,4809,19
1,4809,22
1,4809,24
2,4809,18
2,4809,19
2,4809,22
2,4809,23
2,4809,24
3,4809,18
3,4809,19
3,4809,22
3,4809,23
4,4809,18
4,4809,19
4,4809,22
5,4809,18
5,4809,19
5,4809,22
5,4809,24
6,4809,18
6,4809,19
6,4809,22
6,4809,23
7,4809,18
7,4809,19
7,4809,22
9,4809,18
9,4809,19
9,4809,22
10,4809,18
10,4809,19
10,4809,22
10,4809,23
10,4809,24
11,4809,18
11,4809,19
11,4809,22
11,4809,24
12,4809,18
12,4809,19
13,4809,18
13,4809,19
13,4809,22
13,4809,24
14,4809,18
14,4809,19
15,4809,18
15,4809,19
15,4809,22
15,4809,23
16,4809,18
16,4809,19
16,4809,22
16,4809,23
16,4809,24
17,4809,18
17,4809,19
17,4809,22
17,4809,24
18,4809,18
18,4809,19
18,4809,22
18,4809,23
18,4809,24
19,4809,18
19,4809,19
19,4809,22
19,4809,23
20,4809,18
20,4809,19
20,4809,22
20,4809,23
20,4809,24
24,4809,18
24,4809,19
24,4809,22
24,4809,23
24,4809,24
1,4812,18
1,4812,19
1,4812,22
1,4812,23
1,4812,24
2,4812,18
2,4812,19
2,4812,22
2,4812,23
2,4812,24
3,4812,18
3,4812,19
3,4812,22
3,4812,24
4,4812,18
4,4812,19
4,4812,22
4,4812,24
5,4812,18
5,4812,19
5,4812,22
5,4812,23
5,4812,24
6,4812,18
6,4812,19
6,4812,22
6,4812,23
6,4812,24
7,4812,18
7,4812,19
7,4812,22
7,4812,24
8,4812,18
8,4812,19
8,4812,22
8,4812,24
9,4812,18
9,4812,19
9,4812,22
9,4812,24
10,4812,18
10,4812,19
10,4812,22
10,4812,24
11,4812,18
11,4812,19
11,4812,22
11,4812,24
12,4812,18
12,4812,19
12,4812,22
12,4812,23
13,4812,18
13,4812,23
14,4812,18
14,4812,23
15,4812,18
15,4812,23
16,4812,18
16,4812,23
17,4812,18
17,4812,23
18,4812,18
19,4812,18
19,4812,22
19,4812,23
20,4812,18
20,4812,23
1,4815,18
1,4815,19
1,4815,22
1,4815,24
2,4815,18
2,4815,19
2,4815,22
2,4815,24
3,4815,18
3,4815,22
3,4815,23
4,4815,18
4,4815,22
4,4815,23
5,4815,18
5,4815,22
5,4815,23
6,4815,18
6,4815,19
6,4815,22
7,4815,22
8,4815,18
8,4815,22
9,4815,18
9,4815,22
9,4815,23
10,4815,23
11,4815,18
11,4815,22
11,4815,23
12,4815,18
12,4815,22
12,4815,23
13,4815,23
14,4815,18
14,4815,22
14,4815,23
15,4815,18
15,4815,22
16,4815,18
16,4815,19
16,4815,22
16,4815,23
17,4815,18
17,4815,22
17,4815,23
18,4815,18
18,4815,19
18,4815,22
18,4815,23
19,4815,18
19,4815,19
19,4815,22
19,4815,23
20,4815,18
20,4815,19
20,4815,22
20,4815,23
1,4819,18
1,4819,22
2,4819,18
2,4819,19
2,4819,22
3,4819,6
3,4819,18
3,4819,19
3,4819,22
4,4819,6
4,4819,18
4,4819,19
4,4819,22
5,4819,6
5,4819,18
5,4819,19
5,4819,22
6,4819,18
6,4819,19
6,4819,22
7,4819,18
7,4819,19
7,4819,22
8,4819,18
8,4819,19
8,4819,22
9,4819,18
9,4819,19
9,4819,22
10,4819,18
10,4819,22
11,4819,6
11,4819,18
11,4819,19
11,4819,22
12,4819,6
12,4819,18
12,4819,19
12,4819,22
13,4819,18
13,4819,19
13,4819,22
14,4819,22
15,4819,18
15,4819,19
15,4819,22
16,4819,6
16,4819,18
16,4819,19
16,4819,22
17,4819,6
17,4819,18
17,4819,19
17,4819,22
18,4819,18
18,4819,19
18,4819,22
19,4819,6
19,4819,18
19,4819,19
19,4819,22
20,4819,18
20,4819,19
20,4819,22
1,4822,18
1,4822,19
1,4822,22
2,4822,18
2,4822,19
2,4822,22
2,4822,23
3,4822,18
3,4822,19
4,4822,18
4,4822,19
4,4822,22
5,4822,18
5,4822,19
5,4822,22
6,4822,18
6,4822,22
7,4822,6
7,4822,18
7,4822,19
7,4822,22
9,4822,6
9,4822,18
9,4822,19
9,4822,23
10,4822,6
10,4822,18
10,4822,19
10,4822,22
10,4822,23
12,4822,6
12,4822,18
12,4822,19
13,4822,18
13,4822,19
13,4822,22
13,4822,23
14,4822,23
15,4822,6
15,4822,18
15,4822,22
15,4822,23
16,4822,18
16,4822,19
16,4822,23
17,4822,19
18,4822,18
18,4822,19
18,4822,23
18,4822,24
20,4822,18
1,4825,18
1,4825,19
1,4825,22
4,4825,18
4,4825,19
4,4825,22
5,4825,18
5,4825,19
5,4825,22
6,4825,6
6,4825,19
6,4825,22
7,4825,6
7,4825,18
7,4825,19
7,4825,22
8,4825,18
8,4825,19
8,4825,22
9,4825,18
9,4825,19
9,4825,22
10,4825,18
10,4825,19
10,4825,22
11,4825,18
11,4825,19
11,4825,22
12,4825,18
12,4825,19
12,4825,22
13,4825,6
13,4825,18
13,4825,19
13,4825,22
14,4825,18
14,4825,19
14,4825,22
15,4825,18
15,4825,19
15,4825,22
16,4825,18
16,4825,19
16,4825,22
17,4825,18
17,4825,19
17,4825,22
18,4825,18
18,4825,19
18,4825,22
19,4825,6
19,4825,18
19,4825,19
19,4825,22
20,4825,19
20,4825,22
21,4825,6
21,4825,18
21,4825,19
21,4825,22
23,4825,6
23,4825,18
23,4825,19
23,4825,22
1,4829,6
1,4829,18
1,4829,19
1,4829,22
2,4829,6
2,4829,18
2,4829,19
2,4829,22
3,4829,18
3,4829,19
3,4829,22
4,4829,6
4,4829,18
4,4829,19
4,4829,22
5,4829,6
5,4829,18
5,4829,19
5,4829,22
6,4829,6
6,4829,18
6,4829,19
6,4829,22
7,4829,6
7,4829,18
7,4829,19
8,4829,6
8,4829,18
8,4829,19
8,4829,22
9,4829,18
9,4829,19
9,4829,22
10,4829,18
10,4829,22
11,4829,6
11,4829,18
11,4829,19
11,4829,22
12,4829,18
12,4829,19
12,4829,22
13,4829,6
13,4829,18
13,4829,19
13,4829,22
14,4829,18
14,4829,19
14,4829,22
15,4829,6
15,4829,18
15,4829,19
15,4829,22
16,4829,6
16,4829,18
16,4829,19
16,4829,22
17,4829,18
17,4829,19
17,4829,22
18,4829,6
18,4829,18
18,4829,19
18,4829,22
19,4829,6
19,4829,18
19,4829,19
19,4829,22
20,4829,6
20,4829,18
20,4829,19
20,4829,22
1,4832,6
1,4832,18
1,4832,19
1,4832,22
2,4832,6
2,4832,18
2,4832,19
2,4832,22
3,4832,6
3,4832,18
3,4832,19
3,4832,22
4,4832,18
4,4832,19
4,4832,22
5,4832,6
5,4832,18
5,4832,19
5,4832,22
6,4832,6
6,4832,18
6,4832,19
6,4832,22
7,4832,6
7,4832,18
7,4832,19
7,4832,22
8,4832,6
8,4832,18
8,4832,19
8,4832,22
10,4832,6
10,4832,18
10,4832,19
10,4832,22
11,4832,6
11,4832,18
11,4832,19
11,4832,22
12,4832,6
12,4832,18
12,4832,19
12,4832,22
12,4832,23
13,4832,18
13,4832,19
13,4832,22
13,4832,23
14,4832,6
14,4832,18
14,4832,19
14,4832,22
16,4832,6
16,4832,18
16,4832,19
16,4832,22
18,4832,6
18,4832,18
18,4832,19
18,4832,22
19,4832,18
19,4832,19
19,4832,22
20,4832,6
20,4832,18
20,4832,19
20,4832,22
1,4835,18
1,4835,19
1,4835,22
1,4835,23
1,4835,24
3,4835,18
3,4835,19
5,4835,18
5,4835,19
5,4835,22
7,4835,18
7,4835,19
7,4835,22
8,4835,23
9,4835,18
9,4835,19
11,4835,18
11,4835,19
11,4835,22
12,4835,18
12,4835,19
13,4835,18
13,4835,19
13,4835,22
14,4835,18
14,4835,19
15,4835,18
15,4835,19
16,4835,18
16,4835,19
17,4835,18
17,4835,19
18,4835,18
18,4835,19
20,4835,18
20,4835,19
20,4835,22
20,4835,23
1,4839,19
1,4839,22
1,4839,24
2,4839,6
2,4839,18
2,4839,19
2,4839,22
2,4839,23
2,4839,24
3,4839,18
3,4839,19
3,4839,24
4,4839,19
4,4839,22
4,4839,24
5,4839,18
5,4839,19
5,4839,22
5,4839,24
6,4839,19
6,4839,22
6,4839,24
7,4839,18
7,4839,19
7,4839,22
7,4839,23
7,4839,24
8,4839,22
8,4839,24
9,4839,19
9,4839,22
9,4839,24
10,4839,19
10,4839,22
10,4839,23
10,4839,24
11,4839,18
11,4839,19
11,4839,22
11,4839,24
12,4839,18
12,4839,19
12,4839,22
12,4839,23
12,4839,24
13,4839,19
13,4839,22
13,4839,23
13,4839,24
14,4839,18
14,4839,19
14,4839,22
14,4839,24
15,4839,18
15,4839,19
15,4839,22
15,4839,24
16,4839,18
16,4839,19
16,4839,22
16,4839,24
17,4839,18
17,4839,19
17,4839,22
17,4839,24
18,4839,18
18,4839,19
18,4839,22
18,4839,24
19,4839,18
19,4839,19
19,4839,22
19,4839,24
20,4839,19
20,4839,22
20,4839,24
1,4842,18
1,4842,19
1,4842,22
1,4842,24
2,4842,18
2,4842,22
2,4842,24
3,4842,18
3,4842,19
3,4842,22
3,4842,24
4,4842,19
4,4842,22
4,4842,24
5,4842,18
5,4842,19
5,4842,22
5,4842,24
6,4842,18
6,4842,22
6,4842,24
7,4842,18
7,4842,19
7,4842,22
7,4842,24
8,4842,18
8,4842,19
8,4842,22
8,4842,24
10,4842,18
10,4842,19
10,4842,22
10,4842,24
11,4842,18
11,4842,22
11,4842,24
12,4842,18
12,4842,19
12,4842,22
12,4842,24
14,4842,18
14,4842,22
14,4842,24
16,4842,18
16,4842,19
16,4842,22
16,4842,24
17,4842,18
17,4842,22
17,4842,24
20,4842,18
20,4842,19
20,4842,22
20,4842,24
1,4845,18
1,4845,19
1,4845,22
1,4845,24
2,4845,18
2,4845,19
2,4845,22
3,4845,18
3,4845,22
4,4845,18
4,4845,22
6,4845,18
6,4845,22
7,4845,18
8,4845,22
10,4845,18
10,4845,22
11,4845,18
11,4845,22
13,4845,18
13,4845,22
14,4845,18
14,4845,22
16,4845,18
16,4845,22
18,4845,18
18,4845,22
20,4845,18
20,4845,22
23,4845,22
25,4845,18
25,4845,22
1,4849,18
1,4849,19
1,4849,22
1,4849,23
1,4849,24
2,4849,18
2,4849,19
2,4849,22
2,4849,23
2,4849,24
3,4849,18
3,4849,19
3,4849,24
4,4849,18
4,4849,19
4,4849,22
4,4849,23
4,4849,24
5,4849,19
6,4849,18
6,4849,19
6,4849,22
7,4849,18
7,4849,19
7,4849,22
7,4849,24
8,4849,18
8,4849,19
8,4849,22
8,4849,24
9,4849,18
9,4849,19
9,4849,22
9,4849,24
10,4849,18
10,4849,19
10,4849,22
10,4849,24
11,4849,18
11,4849,19
11,4849,22
11,4849,23
11,4849,24
12,4849,18
12,4849,19
12,4849,22
12,4849,23
12,4849,24
13,4849,18
13,4849,19
13,4849,22
13,4849,23
13,4849,24
14,4849,18
14,4849,19
14,4849,22
14,4849,23
14,4849,24
15,4849,18
15,4849,19
15,4849,22
15,4849,23
15,4849,24
16,4849,1.74980057982641e+100
16,4849,18
16,4849,19
16,4849,22
16,4849,23
17,4849,18
17,4849,19
17,4849,22
17,4849,23
17,4849,24
18,4849,18
18,4849,19
18,4849,22
18,4849,23
18,4849,24
19,4849,18
19,4849,19
19,4849,22
19,4849,23
19,4849,24
20,4849,18
20,4849,19
20,4849,22
20,4849,23
20,4849,24
1,4852,18
1,4852,19
1,4852,22
1,4852,24
2,4852,19
2,4852,22
2,4852,24
3,4852,19
3,4852,22
3,4852,24
4,4852,19
4,4852,22
5,4852,18
5,4852,19
5,4852,22
5,4852,24
6,4852,18
6,4852,19
6,4852,22
7,4852,19
7,4852,22
7,4852,24
8,4852,19
8,4852,22
9,4852,18
9,4852,19
9,4852,22
9,4852,24
10,4852,18
10,4852,19
10,4852,22
11,4852,18
11,4852,19
11,4852,22
11,4852,24
12,4852,18
12,4852,19
12,4852,22
12,4852,24
13,4852,18
13,4852,19
13,4852,22
13,4852,24
14,4852,18
14,4852,19
14,4852,22
14,4852,24
15,4852,19
15,4852,22
15,4852,24
16,4852,18
16,4852,19
16,4852,22
16,4852,24
17,4852,18
17,4852,19
17,4852,22
17,4852,24
18,4852,18
18,4852,19
18,4852,22
18,4852,24
19,4852,18
19,4852,19
19,4852,22
19,4852,24
20,4852,18
20,4852,19
20,4852,22
20,4852,24
1,4855,18
1,4855,19
1,4855,22
1,4855,24
2,4855,18
2,4855,19
2,4855,22
2,4855,24
3,4855,18
3,4855,19
3,4855,22
3,4855,24
4,4855,18
4,4855,19
4,4855,22
4,4855,24
5,4855,18
5,4855,19
5,4855,22
5,4855,24
6,4855,18
6,4855,19
6,4855,22
6,4855,24
7,4855,22
7,4855,24
8,4855,18
8,4855,19
8,4855,22
8,4855,23
8,4855,24
9,4855,22
9,4855,24
10,4855,18
10,4855,19
10,4855,22
10,4855,24
11,4855,19
11,4855,22
11,4855,24
12,4855,18
12,4855,19
12,4855,22
12,4855,23
12,4855,24
13,4855,19
13,4855,22
13,4855,24
14,4855,19
14,4855,22
14,4855,23
14,4855,24
15,4855,19
15,4855,22
15,4855,23
15,4855,24
16,4855,19
16,4855,22
16,4855,23
16,4855,24
17,4855,19
18,4855,19
18,4855,22
18,4855,23
18,4855,24
19,4855,19
19,4855,22
19,4855,23
19,4855,24
20,4855,19
20,4855,22
20,4855,23
20,4855,24
1,4859,22
1,4859,24
2,4859,19
2,4859,24
3,4859,22
3,4859,24
4,4859,24
5,4859,19
5,4859,22
5,4859,24
6,4859,22
6,4859,24
7,4859,22
7,4859,24
8,4859,22
8,4859,24
9,4859,24
10,4859,19
10,4859,22
10,4859,24
11,4859,19
11,4859,22
11,4859,23
11,4859,24
12,4859,19
12,4859,22
12,4859,24
13,4859,19
13,4859,22
13,4859,24
14,4859,22
14,4859,23
14,4859,24
15,4859,19
15,4859,22
15,4859,23
15,4859,24
16,4859,19
16,4859,22
16,4859,24
17,4859,19
17,4859,22
17,4859,24
18,4859,19
18,4859,22
18,4859,24
19,4859,19
19,4859,22
19,4859,24
20,4859,19
20,4859,22
20,4859,23
20,4859,24
1,4862,19
1,4862,22
1,4862,24
2,4862,19
2,4862,22
2,4862,23
2,4862,24
3,4862,19
3,4862,22
3,4862,24
4,4862,19
4,4862,22
4,4862,24
5,4862,19
5,4862,22
5,4862,24
7,4862,19
7,4862,22
7,4862,23
7,4862,24
8,4862,19
8,4862,22
8,4862,24
10,4862,19
10,4862,22
10,4862,23
10,4862,24
11,4862,19
11,4862,22
12,4862,19
12,4862,22
12,4862,24
13,4862,19
13,4862,22
13,4862,24
14,4862,19
14,4862,22
14,4862,24
15,4862,22
15,4862,23
17,4862,22
18,4862,22
18,4862,24
19,4862,19
19,4862,22
19,4862,24
20,4862,19
20,4862,22
20,4862,23
1,4865,22
1,4865,23
1,4865,24
2,4865,22
2,4865,23
2,4865,24
3,4865,22
3,4865,23
3,4865,24
4,4865,22
4,4865,23
4,4865,24
5,4865,22
5,4865,23
5,4865,24
6,4865,22
6,4865,23
6,4865,24
7,4865,22
7,4865,23
7,4865,24
8,4865,22
8,4865,23
8,4865,24
9,4865,22
9,4865,23
9,4865,24
10,4865,22
10,4865,23
10,4865,24
11,4865,22
11,4865,23
11,4865,24
12,4865,22
12,4865,23
12,4865,24
13,4865,22
13,4865,23
13,4865,24
14,4865,22
14,4865,23
14,4865,24
15,4865,22
15,4865,23
15,4865,24
16,4865,22
16,4865,23
16,4865,24
17,4865,22
17,4865,23
17,4865,24
18,4865,23
19,4865,22
19,4865,23
19,4865,24
20,4865,22
20,4865,23
20,4865,24
1,4869,22
1,4869,24
2,4869,22
2,4869,24
3,4869,22
4,4869,22
4,4869,24
5,4869,22
5,4869,24
6,4869,24
7,4869,22
7,4869,24
8,4869,22
8,4869,24
9,4869,22
9,4869,24
10,4869,22
10,4869,24
11,4869,19
11,4869,22
11,4869,24
12,4869,19
12,4869,22
12,4869,24
13,4869,19
13,4869,22
13,4869,24
14,4869,19
14,4869,22
14,4869,24
15,4869,22
15,4869,24
16,4869,22
16,4869,24
17,4869,22
17,4869,24
18,4869,22
18,4869,24
19,4869,22
19,4869,24
20,4869,18
20,4869,22
20,4869,24
1,4872,19
1,4872,24
2,4872,19
2,4872,22
2,4872,24
3,4872,19
3,4872,22
3,4872,24
4,4872,18
4,4872,19
4,4872,22
4,4872,24
5,4872,19
5,4872,22
5,4872,24
6,4872,19
6,4872,22
6,4872,24
7,4872,19
7,4872,22
7,4872,24
8,4872,19
8,4872,22
8,4872,24
9,4872,19
9,4872,22
9,4872,24
10,4872,19
10,4872,22
10,4872,24
11,4872,19
11,4872,22
11,4872,24
12,4872,19
12,4872,24
13,4872,19
13,4872,24
14,4872,19
14,4872,24
15,4872,19
15,4872,22
15,4872,24
16,4872,19
16,4872,22
16,4872,24
17,4872,19
17,4872,24
18,4872,19
18,4872,24
19,4872,19
19,4872,24
20,4872,19
20,4872,24
1,4875,19
1,4875,22
1,4875,23
1,4875,24
2,4875,19
2,4875,22
2,4875,23
2,4875,24
3,4875,19
3,4875,22
3,4875,23
3,4875,24
4,4875,19
4,4875,22
4,4875,23
4,4875,24
5,4875,19
5,4875,23
5,4875,24
6,4875,19
6,4875,22
6,4875,23
6,4875,24
7,4875,19
7,4875,23
7,4875,24
8,4875,19
8,4875,22
9,4875,19
9,4875,24
10,4875,19
10,4875,22
10,4875,23
10,4875,24
11,4875,19
11,4875,22
11,4875,23
11,4875,24
12,4875,19
12,4875,22
12,4875,23
12,4875,24
13,4875,19
13,4875,22
13,4875,23
13,4875,24
14,4875,19
14,4875,23
15,4875,19
15,4875,23
15,4875,24
16,4875,19
16,4875,23
16,4875,24
17,4875,19
17,4875,22
17,4875,23
17,4875,24
18,4875,19
18,4875,24
19,4875,19
19,4875,22
19,4875,23
19,4875,24
20,4875,19
20,4875,22
20,4875,23
20,4875,24
1,4879,19
1,4879,22
1,4879,23
1,4879,24
2,4879,22
2,4879,23
2,4879,24
3,4879,19
3,4879,22
3,4879,23
3,4879,24
4,4879,19
4,4879,22
4,4879,23
4,4879,24
5,4879,19
5,4879,22
5,4879,23
5,4879,24
6,4879,19
6,4879,22
6,4879,23
6,4879,24
7,4879,19
7,4879,22
7,4879,23
7,4879,24
8,4879,22
8,4879,23
8,4879,24
9,4879,24
10,4879,19
10,4879,22
10,4879,23
10,4879,24
11,4879,19
11,4879,23
11,4879,24
12,4879,23
12,4879,24
13,4879,22
13,4879,23
13,4879,24
14,4879,19
14,4879,22
14,4879,23
14,4879,24
15,4879,22
15,4879,23
15,4879,24
16,4879,22
16,4879,23
16,4879,24
17,4879,19
17,4879,22
17,4879,24
18,4879,22
18,4879,23
18,4879,24
19,4879,19
19,4879,22
19,4879,23
19,4879,24
20,4879,19
20,4879,22
20,4879,23
20,4879,24
2,4882,22
2,4882,23
2,4882,24
3,4882,19
3,4882,22
3,4882,23
3,4882,24
4,4882,22
4,4882,23
4,4882,24
6,4882,22
6,4882,23
6,4882,24
7,4882,22
7,4882,23
7,4882,24
8,4882,22
8,4882,24
9,4882,19
9,4882,22
9,4882,23
9,4882,24
10,4882,22
10,4882,24
11,4882,22
11,4882,23
11,4882,24
13,4882,22
