nh,clust,Harvest_any_root_crops,Sell_any_root_harvested
3,4079,2,2
3,4079,2,2
4,4079,2,2
4,4079,2,2
5,4079,2,2
7,4079,2,2
7,4079,2,2
8,4079,2,2
8,4079,2,2
8,4079,2,2
8,4079,2,2
9,4079,2,2
9,4079,2,2
10,4079,2,2
10,4079,2,2
10,4079,2,2
11,4079,2,2
11,4079,2,2
11,4079,2,2
12,4079,2,2
12,4079,2,2
12,4079,2,2
12,4079,2,2
12,4079,2,2
13,4079,2,2
13,4079,2,2
15,4079,2,2
15,4079,2,2
15,4079,2,2
16,4079,2,2
16,4079,1,2
16,4079,2,2
16,4079,2,2
17,4079,2,2
17,4079,2,2
17,4079,2,2
18,4079,2,2
18,4079,2,2
18,4079,2,2
18,4079,2,2
19,4079,2,2
19,4079,2,2
19,4079,2,2
19,4079,2,2
20,4079,2,2
20,4079,2,2
20,4079,2,2
20,4079,2,2
20,4079,2,2
1,4081,2,2
1,4081,2,2
1,4081,2,2
2,4081,1.74980057982641e+100,1.74980057982641e+100
2,4081,2,2
2,4081,1,2
3,4081,2,2
3,4081,1,2
8,4081,1,2
11,4081,2,2
12,4081,1,2
12,4081,2,2
13,4081,1,2
13,4081,1,2
13,4081,1,2
13,4081,1,1
15,4081,2,2
15,4081,2,2
19,4081,2,2
19,4081,2,2
20,4081,2,2
11,4084,2,2
11,4084,2,2
11,4084,2,2
11,4084,2,2
11,4084,2,2
3,4089,2,2
3,4089,2,2
3,4089,1,2
3,4089,2,2
3,4089,1,2
3,4089,2,2
3,4089,2,2
5,4089,2,2
5,4089,2,2
9,4089,1,2
9,4089,1,2
9,4089,2,2
9,4089,2,2
9,4089,2,2
9,4089,2,2
9,4089,2,2
9,4089,2,2
10,4089,1,1
10,4089,1,2
10,4089,2,2
10,4089,2,2
10,4089,2,2
10,4089,1,2
12,4089,2,2
12,4089,1,2
12,4089,2,2
12,4089,2,2
12,4089,2,2
15,4089,2,2
15,4089,2,2
15,4089,2,2
15,4089,2,2
15,4089,2,2
16,4089,2,2
16,4089,1,2
16,4089,2,2
16,4089,2,2
16,4089,2,2
17,4089,2,2
17,4089,2,2
17,4089,2,2
5,4092,2,2
20,4092,2,2
4,4095,1,2
4,4095,2,2
4,4095,1,1
4,4095,2,2
4,4095,2,2
4,4095,2,2
4,4095,2,2
4,4095,2,2
12,4095,1,2
12,4095,1,2
12,4095,2,2
12,4095,2,2
12,4095,2,2
12,4095,1,2
12,4095,2,2
12,4095,2,2
13,4095,1,2
13,4095,2,2
13,4095,1,2
13,4095,1,2
13,4095,2,2
13,4095,2,2
13,4095,1,2
13,4095,2,2
13,4095,1,2
14,4095,1,2
14,4095,1,2
14,4095,2,2
14,4095,1,2
16,4095,1,1
16,4095,1,2
16,4095,2,2
16,4095,2,2
16,4095,2,2
16,4095,2,2
20,4095,1,2
20,4095,1,2
20,4095,2,2
20,4095,2,2
20,4095,2,2
20,4095,2,2
20,4095,2,2
20,4095,2,2
20,4095,2,2
20,4095,2,2
20,4095,1,2
1,4099,2,2
1,4099,2,2
3,4099,1,2
3,4099,2,2
3,4099,2,2
9,4099,1,2
9,4099,1,1
9,4099,1,1
10,4099,1,2
10,4099,1,2
10,4099,1,2
10,4099,1,2
11,4099,2,2
12,4099,1,1
12,4099,1,1
12,4099,1,2
13,4099,1,2
13,4099,1,1
13,4099,1,1
13,4099,1,1
13,4099,1,1
15,4099,1,2
15,4099,1,1
16,4099,1,2
16,4099,1,2
16,4099,1,2
16,4099,2,2
16,4099,2,2
16,4099,2,2
16,4099,2,2
16,4099,1,1
16,4099,2,2
6,4102,2,2
6,4102,2,2
6,4102,2,2
12,4102,2,2
12,4102,1,1
12,4102,2,2
12,4102,1,1
2,4105,2,2
2,4105,2,2
2,4105,1,2
2,4105,1,1
2,4105,2,2
2,4105,1,1
20,4105,2,2
20,4105,2,2
20,4105,2,2
3,4112,2,2
3,4112,1,2
3,4112,1,2
3,4112,2,2
3,4112,1,2
3,4112,1,2
3,4112,1,2
3,4112,2,2
4,4112,1,2
4,4112,1,2
4,4112,2,2
4,4112,2,2
4,4112,1,2
4,4112,2,2
4,4112,1,2
4,4112,2,2
4,4112,1,2
4,4112,2,2
5,4112,1,1
5,4112,1,1
5,4112,2,2
5,4112,1,2
5,4112,1,2
5,4112,2,2
5,4112,2,2
5,4112,1,2
5,4112,1,2
5,4112,2,2
5,4112,1,1
6,4112,1,2
6,4112,2,2
6,4112,2,2
6,4112,1,2
6,4112,1,2
6,4112,2,2
6,4112,1,2
6,4112,1,2
6,4112,1,2
6,4112,1,2
6,4112,1,2
6,4112,2,2
7,4112,1,2
7,4112,2,2
7,4112,1,2
7,4112,1,2
7,4112,1,2
7,4112,1,2
9,4112,1,2
9,4112,1,2
9,4112,2,2
9,4112,1,2
10,4112,1,1
10,4112,1,2
10,4112,2,2
10,4112,2,2
10,4112,1,2
10,4112,2,2
10,4112,1,2
10,4112,1,2
10,4112,1,2
10,4112,1,2
10,4112,1,2
10,4112,1,2
11,4112,1,2
11,4112,1,2
11,4112,1,2
11,4112,1,2
11,4112,1,2
13,4112,2,2
13,4112,1,2
13,4112,1,2
13,4112,1,2
13,4112,2,2
14,4112,2,2
14,4112,1,2
14,4112,1,2
14,4112,1,2
16,4112,1,2
16,4112,2,2
16,4112,1,2
16,4112,1,2
16,4112,1,2
16,4112,1,2
16,4112,1,2
16,4112,1,2
16,4112,2,2
17,4112,1,2
17,4112,2,2
17,4112,1,2
17,4112,2,2
17,4112,1,2
19,4112,1,2
19,4112,2,2
19,4112,1,2
19,4112,1,2
19,4112,1,2
20,4112,1,2
20,4112,1,2
20,4112,1,2
20,4112,1,2
20,4112,2,2
20,4112,1,2
20,4112,1,2
20,4112,1,2
20,4112,1,2
20,4112,1,2
2,4115,2,2
2,4115,2,2
2,4115,2,2
2,4115,2,2
2,4115,1,2
2,4115,2,2
2,4115,2,2
5,4115,1,2
5,4115,2,2
5,4115,2,2
5,4115,2,2
5,4115,1,2
5,4115,2,2
6,4115,2,2
6,4115,2,2
6,4115,2,2
6,4115,2,2
6,4115,2,2
6,4115,2,2
6,4115,2,2
12,4115,1,2
12,4115,2,2
12,4115,2,2
12,4115,1,2
12,4115,1,2
12,4115,2,2
14,4115,2,2
14,4115,1,2
14,4115,1,2
14,4115,1,2
14,4115,1,2
14,4115,1,2
14,4115,2,2
18,4115,1,2
18,4115,1,2
18,4115,2,2
18,4115,2,2
18,4115,2,2
6,4119,2,2
4,4122,2,2
4,4122,1,2
5,4122,1,1
5,4122,2,2
5,4122,2,2
5,4122,2,2
7,4122,1,1
7,4122,2,2
7,4122,2,2
9,4122,2,2
9,4122,1,1
20,4122,2,2
20,4122,1,2
1,4125,1,2
1,4125,2,2
1,4125,2,2
1,4125,1,2
1,4125,1,2
2,4125,1,1
2,4125,1,2
2,4125,1,2
2,4125,2,2
2,4125,1,2
2,4125,1,2
2,4125,1,2
3,4125,1,1
3,4125,1,2
3,4125,2,2
3,4125,2,2
3,4125,2,2
3,4125,1,2
4,4125,2,2
4,4125,1,2
4,4125,2,2
4,4125,1,2
4,4125,1,2
10,4125,1,1
10,4125,2,2
10,4125,1,2
10,4125,2,2
10,4125,1,2
10,4125,1,2
10,4125,1,2
10,4125,1,2
10,4125,2,2
10,4125,2,2
11,4125,1,2
11,4125,2,2
11,4125,2,2
11,4125,1,2
11,4125,2,2
11,4125,2,2
11,4125,2,2
11,4125,1,2
11,4125,1,1
11,4125,1,2
11,4125,1,2
11,4125,1,2
11,4125,2,2
11,4125,2,2
11,4125,2,2
11,4125,2,2
12,4125,1,2
12,4125,1,2
12,4125,1,2
13,4125,2,2
13,4125,2,2
13,4125,2,2
13,4125,2,2
13,4125,2,2
13,4125,2,2
14,4125,1,2
16,4125,1,2
16,4125,1,2
16,4125,1,2
16,4125,2,2
16,4125,2,2
16,4125,2,2
16,4125,2,2
16,4125,1,2
16,4125,1,2
17,4125,1,1
17,4125,1,1
17,4125,2,2
17,4125,1,2
17,4125,1,1
17,4125,1,2
17,4125,1,2
17,4125,1,2
17,4125,1,2
17,4125,1,2
17,4125,1,2
17,4125,1,2
17,4125,1,2
17,4125,2,2
17,4125,2,2
19,4125,1,1
19,4125,2,2
19,4125,1,2
19,4125,1,2
19,4125,2,2
1,4129,1,2
1,4129,1,2
1,4129,1,2
1,4129,1,2
1,4129,1,2
2,4129,1,2
2,4129,1,2
2,4129,1,2
2,4129,1,2
4,4129,1,2
4,4129,2,2
5,4129,1,2
5,4129,1,2
5,4129,2,2
5,4129,1,2
5,4129,1,2
7,4129,1,2
7,4129,2,2
7,4129,1,2
7,4129,1,2
7,4129,1,2
7,4129,1,2
7,4129,1,2
8,4129,1,1
8,4129,2,2
8,4129,1,2
8,4129,2,2
8,4129,1,2
8,4129,1,2
8,4129,1,2
9,4129,2,2
9,4129,2,2
9,4129,1,2
10,4129,1,2
10,4129,1,2
10,4129,1,2
10,4129,2,2
10,4129,1,2
10,4129,1,2
10,4129,1,2
10,4129,1,2
10,4129,1,2
10,4129,1,2
10,4129,1,2
10,4129,1,2
11,4129,1,2
11,4129,1,2
11,4129,1,2
11,4129,1,2
11,4129,1,2
13,4129,1,2
13,4129,1,2
13,4129,1,2
13,4129,1,2
14,4129,1,2
14,4129,1,2
14,4129,1,2
15,4129,2,2
15,4129,1,2
15,4129,2,2
15,4129,1,2
15,4129,1,2
15,4129,1,2
15,4129,1,2
15,4129,1,2
15,4129,1,2
17,4129,1,2
17,4129,1,1
17,4129,1,2
17,4129,1,2
17,4129,1,2
17,4129,1,2
17,4129,1,2
17,4129,2,2
17,4129,1,2
18,4129,2,2
18,4129,2,2
18,4129,1,2
18,4129,1,2
18,4129,1,2
19,4129,2,2
19,4129,2,2
19,4129,1,2
19,4129,2,2
20,4129,2,2
20,4129,2,2
2,4132,1,2
2,4132,1,2
2,4132,2,2
3,4132,1,2
3,4132,1,2
4,4132,1,2
5,4132,1,1
5,4132,2,2
5,4132,1,2
9,4132,2,2
9,4132,1,2
9,4132,1,2
9,4132,1,2
10,4132,1,2
10,4132,1,2
11,4132,1,1
11,4132,1,1
11,4132,1,1
12,4132,2,2
14,4132,2,2
14,4132,1,1
14,4132,1,1
14,4132,1,1
14,4132,2,2
14,4132,2,2
14,4132,2,2
14,4132,2,2
14,4132,1,2
14,4132,2,2
17,4132,1,2
17,4132,2,2
17,4132,2,2
17,4132,2,2
19,4132,1,2
19,4132,2,2
19,4132,2,2
19,4132,1,2
20,4132,2,2
20,4132,2,2
20,4132,2,2
2,4134,2,2
5,4134,2,2
6,4134,1,2
6,4134,1,2
6,4134,2,2
6,4134,2,2
7,4134,2,2
7,4134,2,2
7,4134,2,2
7,4134,2,2
7,4134,1,1
7,4134,1,2
8,4134,2,2
8,4134,2,2
16,4134,2,2
16,4134,2,2
2,4139,1,1
2,4139,2,2
2,4139,2,2
2,4139,2,2
2,4139,1,1
2,4139,2,2
2,4139,2,2
2,4139,2,2
2,4139,1,2
2,4139,2,2
2,4139,2,2
2,4139,2,2
3,4139,2,2
3,4139,2,2
3,4139,2,2
3,4139,1,2
3,4139,2,2
3,4139,2,2
3,4139,1,2
3,4139,1,2
3,4139,2,2
3,4139,2,2
3,4139,2,2
4,4139,2,2
4,4139,2,2
4,4139,2,2
4,4139,2,2
4,4139,2,2
4,4139,2,2
4,4139,2,2
4,4139,2,2
4,4139,2,2
5,4139,2,2
5,4139,2,2
5,4139,2,2
5,4139,2,2
5,4139,2,2
5,4139,2,2
5,4139,2,2
5,4139,2,2
5,4139,2,2
5,4139,2,2
8,4139,1,2
8,4139,2,2
8,4139,2,2
8,4139,2,2
8,4139,1,2
8,4139,2,2
8,4139,2,2
8,4139,1,2
8,4139,1,2
8,4139,1,2
8,4139,1,2
8,4139,2,2
8,4139,2,2
8,4139,2,2
10,4139,2,2
10,4139,2,2
10,4139,2,2
10,4139,2,2
10,4139,2,2
10,4139,2,2
10,4139,1,2
10,4139,2,2
10,4139,2,2
10,4139,2,2
10,4139,2,2
10,4139,1,2
10,4139,1,2
10,4139,2,2
10,4139,2,2
10,4139,2,2
10,4139,2,2
13,4139,1,2
13,4139,1,1
13,4139,2,2
13,4139,2,2
13,4139,1,2
13,4139,1,2
13,4139,1,2
13,4139,1,2
13,4139,2,2
13,4139,2,2
13,4139,1,2
13,4139,1,2
13,4139,1,2
13,4139,2,2
13,4139,2,2
13,4139,2,2
15,4139,1,1
15,4139,2,2
15,4139,2,2
15,4139,2,2
15,4139,1,2
15,4139,2,2
15,4139,2,2
15,4139,2,2
15,4139,2,2
15,4139,1,2
15,4139,2,2
15,4139,2,2
16,4139,1,2
16,4139,1,1
16,4139,1,1
16,4139,2,2
16,4139,2,2
16,4139,1,2
16,4139,2,2
16,4139,2,2
16,4139,2,2
16,4139,2,2
16,4139,1,2
16,4139,1,2
16,4139,1,2
16,4139,2,2
16,4139,2,2
17,4139,2,2
17,4139,2,2
17,4139,2,2
17,4139,2,2
17,4139,2,2
17,4139,2,2
17,4139,2,2
18,4139,2,2
18,4139,2,2
18,4139,2,2
18,4139,2,2
18,4139,2,2
18,4139,1,2
18,4139,2,2
20,4139,1,2
20,4139,2,2
20,4139,2,2
20,4139,2,2
20,4139,2,2
20,4139,2,2
20,4139,1,2
20,4139,2,2
20,4139,2,2
20,4139,2,2
20,4139,1,2
20,4139,2,2
20,4139,1,2
20,4139,1,2
20,4139,2,2
20,4139,2,2
20,4139,2,2
10,4142,1,1
1,4149,1,2
1,4149,1,2
1,4149,1,2
1,4149,2,2
1,4149,2,2
1,4149,1,2
1,4149,1,2
1,4149,2,2
1,4149,2,2
1,4149,1,2
1,4149,2,2
3,4149,1,2
3,4149,1,1
3,4149,1,2
3,4149,2,2
3,4149,2,2
3,4149,2,2
3,4149,2,2
3,4149,2,2
3,4149,2,2
7,4149,1,2
7,4149,2,2
7,4149,2,2
7,4149,1,2
11,4149,2,2
11,4149,1,2
11,4149,2,2
11,4149,1,2
11,4149,1,2
11,4149,1,2
15,4149,1,2
15,4149,1,2
15,4149,2,2
15,4149,2,2
17,4149,1,2
17,4149,1,1
17,4149,2,2
17,4149,2,2
17,4149,1,2
18,4149,1,2
18,4149,2,2
18,4149,2,2
18,4149,2,2
18,4149,2,2
18,4149,1,2
18,4149,1,2
18,4149,2,2
18,4149,2,2
18,4149,2,2
19,4149,2,2
19,4149,1,2
19,4149,2,2
19,4149,2,2
19,4149,2,2
19,4149,2,2
19,4149,2,2
19,4149,2,2
19,4149,2,2
20,4149,1,1
20,4149,1,1
20,4149,2,2
20,4149,1,1
20,4149,2,2
20,4149,1,1
20,4149,2,2
20,4149,1,1
20,4149,1,1
20,4149,2,2
20,4149,1,1
20,4149,2,2
20,4149,2,2
20,4149,1,1
23,4149,2,2
23,4149,2,2
23,4149,2,2
23,4149,2,2
23,4149,2,2
24,4149,1,2
24,4149,2,2
24,4149,2,2
24,4149,2,2
8,4152,1,1
8,4152,2,2
8,4152,1,1
8,4152,1,2
8,4152,1,2
17,4152,1,2
17,4152,1,2
20,4152,1,2
15,4155,2,2
15,4155,2,2
15,4155,2,2
15,4155,2,2
8,4159,1.74980057982641e+100,1.74980057982641e+100
15,4159,2,2
12,4162,2,2
12,4162,2,2
1,4189,2,2
2,4189,2,2
5,4189,2,2
5,4189,2,2
5,4189,2,2
5,4189,2,2
5,4189,2,2
5,4189,2,2
5,4189,2,2
7,4189,2,2
7,4189,2,2
7,4189,2,2
7,4189,2,2
11,4189,2,2
11,4189,2,2
11,4189,2,2
11,4189,2,2
11,4189,1,2
1,4192,2,2
1,4192,2,2
1,4192,2,2
1,4192,2,2
1,4192,2,2
1,4192,1,1
1,4192,2,2
1,4192,2,2
1,4192,2,2
1,4192,2,2
1,4192,1,2
1,4192,1,2
1,4192,1,2
1,4192,1,2
1,4192,2,2
1,4192,2,2
1,4192,1,2
2,4192,1,2
2,4192,2,2
2,4192,2,2
2,4192,1,2
2,4192,2,2
2,4192,2,2
2,4192,2,2
2,4192,2,2
2,4192,2,2
3,4192,2,2
3,4192,2,2
3,4192,2,2
3,4192,2,2
3,4192,2,2
3,4192,2,2
3,4192,1,1
3,4192,2,2
3,4192,2,2
3,4192,2,2
3,4192,2,2
3,4192,1,1
3,4192,1,2
3,4192,1,1
3,4192,1,1
3,4192,2,2
3,4192,2,2
3,4192,2,2
5,4192,2,2
5,4192,2,2
5,4192,2,2
5,4192,2,2
5,4192,2,2
5,4192,2,2
5,4192,2,2
5,4192,1,2
5,4192,2,2
7,4192,2,2
7,4192,2,2
7,4192,2,2
7,4192,2,2
7,4192,1,2
7,4192,1,1
7,4192,2,2
7,4192,2,2
7,4192,1,1
7,4192,1,1
7,4192,1,2
7,4192,1,2
7,4192,1,1
7,4192,1,2
7,4192,2,2
7,4192,2,2
7,4192,2,2
8,4192,2,2
8,4192,2,2
8,4192,1,1
8,4192,2,2
8,4192,2,2
8,4192,2,2
8,4192,2,2
8,4192,2,2
8,4192,2,2
8,4192,2,2
8,4192,1,1
8,4192,1,1
8,4192,1,1
8,4192,1,2
8,4192,2,2
8,4192,2,2
8,4192,2,2
9,4192,1,2
9,4192,2,2
9,4192,1,2
9,4192,2,2
9,4192,1,2
9,4192,2,2
10,4192,2,2
10,4192,2,2
10,4192,2,2
10,4192,2,2
10,4192,1,1
10,4192,1,2
10,4192,1,2
10,4192,2,2
10,4192,2,2
10,4192,1,2
10,4192,1,2
10,4192,1,2
10,4192,1,2
10,4192,2,2
10,4192,2,2
11,4192,2,2
11,4192,1,2
11,4192,2,2
11,4192,2,2
11,4192,2,2
11,4192,2,2
11,4192,2,2
11,4192,1,2
12,4192,2,2
12,4192,2,2
12,4192,2,2
12,4192,2,2
12,4192,2,2
12,4192,2,2
12,4192,2,2
12,4192,2,2
12,4192,2,2
12,4192,2,2
12,4192,2,2
12,4192,1,1
12,4192,1,2
12,4192,1,2
12,4192,2,2
12,4192,2,2
12,4192,2,2
13,4192,1,2
13,4192,1,2
13,4192,2,2
13,4192,2,2
13,4192,2,2
13,4192,2,2
13,4192,1,1
13,4192,1,2
13,4192,2,2
13,4192,1,2
13,4192,2,2
13,4192,1,1
13,4192,1,1
13,4192,1,2
13,4192,1,2
13,4192,2,2
13,4192,2,2
14,4192,1,2
14,4192,1,2
14,4192,2,2
14,4192,2,2
14,4192,2,2
14,4192,2,2
14,4192,1,2
14,4192,2,2
14,4192,1,2
14,4192,1,2
14,4192,1,2
14,4192,1,2
14,4192,2,2
14,4192,2,2
14,4192,2,2
15,4192,2,2
15,4192,1,2
15,4192,2,2
15,4192,2,2
15,4192,2,2
15,4192,1,2
15,4192,2,2
15,4192,2,2
16,4192,1,2
16,4192,2,2
16,4192,2,2
16,4192,2,2
16,4192,1,1
16,4192,1,1
16,4192,1,2
16,4192,1,2
16,4192,2,2
17,4192,2,2
17,4192,2,2
17,4192,2,2
17,4192,1,1
17,4192,1,2
17,4192,1,2
17,4192,1,2
18,4192,2,2
18,4192,1,1
18,4192,2,2
18,4192,2,2
18,4192,2,2
18,4192,1,2
18,4192,2,2
18,4192,1,2
18,4192,2,2
18,4192,2,2
18,4192,1,2
18,4192,1,2
18,4192,1,2
18,4192,2,2
18,4192,2,2
18,4192,2,2
19,4192,1,2
19,4192,1,2
19,4192,2,2
19,4192,2,2
19,4192,2,2
19,4192,1,2
19,4192,1,2
19,4192,1,2
19,4192,1,2
19,4192,1,2
19,4192,1,2
19,4192,2,2
19,4192,2,2
19,4192,2,2
2,4199,1,2
2,4199,1,2
2,4199,2,2
2,4199,2,2
2,4199,2,2
2,4199,1,2
2,4199,1,2
2,4199,2,2
2,4199,1,2
2,4199,1,2
2,4199,1,2
2,4199,1,2
2,4199,1,2
2,4199,2,2
2,4199,2,2
2,4199,2,2
3,4199,1,2
3,4199,2,2
3,4199,2,2
3,4199,2,2
3,4199,2,2
3,4199,1,2
3,4199,1,2
3,4199,1,2
3,4199,1,2
3,4199,1,2
3,4199,2,2
3,4199,2,2
3,4199,2,2
4,4199,2,2
4,4199,2,2
4,4199,2,2
5,4199,1,2
5,4199,2,2
5,4199,2,2
5,4199,1,2
5,4199,1,2
5,4199,1,2
5,4199,1,2
5,4199,2,2
7,4199,2,2
7,4199,2,2
7,4199,2,2
7,4199,2,2
7,4199,1,2
7,4199,2,2
7,4199,1,2
7,4199,1,2
7,4199,2,2
7,4199,2,2
7,4199,2,2
8,4199,1,2
8,4199,2,2
8,4199,2,2
8,4199,2,2
8,4199,2,2
8,4199,1,2
8,4199,2,2
8,4199,2,2
8,4199,2,2
8,4199,1,2
8,4199,1,2
8,4199,2,2
8,4199,2,2
8,4199,2,2
8,4199,2,2
9,4199,1,2
9,4199,2,2
9,4199,2,2
9,4199,2,2
9,4199,2,2
9,4199,2,2
9,4199,2,2
9,4199,1,2
9,4199,2,2
9,4199,2,2
9,4199,2,2
10,4199,1,2
10,4199,1,2
10,4199,2,2
10,4199,1,2
10,4199,2,2
10,4199,2,2
10,4199,2,2
10,4199,2,2
10,4199,1,2
10,4199,1,2
10,4199,1,2
10,4199,2,2
10,4199,2,2
10,4199,2,2
10,4199,2,2
12,4199,2,2
12,4199,2,2
12,4199,2,2
12,4199,2,2
12,4199,2,2
12,4199,2,2
12,4199,1,2
13,4199,1,2
13,4199,2,2
13,4199,2,2
13,4199,1,2
13,4199,2,2
13,4199,2,2
13,4199,1,2
13,4199,2,2
13,4199,2,2
13,4199,2,2
13,4199,2,2
13,4199,2,2
16,4199,2,2
16,4199,2,2
16,4199,2,2
16,4199,2,2
16,4199,1,2
16,4199,2,2
16,4199,2,2
16,4199,1,1
16,4199,1,2
16,4199,1,2
16,4199,2,2
16,4199,2,2
16,4199,2,2
18,4199,2,2
18,4199,2,2
18,4199,2,2
18,4199,1,2
18,4199,2,2
18,4199,2,2
18,4199,1,2
18,4199,2,2
18,4199,2,2
18,4199,2,2
18,4199,2,2
18,4199,2,2
20,4199,1,2
20,4199,1,2
20,4199,1,2
20,4199,1,2
20,4199,1,2
20,4199,2,2
2,4202,1,2
2,4202,1,2
2,4202,1,2
4,4202,2,2
4,4202,2,2
4,4202,2,2
4,4202,2,2
4,4202,1,2
4,4202,1,2
4,4202,2,2
4,4202,2,2
4,4202,2,2
6,4202,2,2
6,4202,2,2
6,4202,1,2
6,4202,1,2
6,4202,2,2
9,4202,2,2
9,4202,2,2
9,4202,1,2
1,4205,1,2
1,4205,2,2
1,4205,1,2
1,4205,2,2
1,4205,2,2
1,4205,1,2
1,4205,1,2
1,4205,1,2
1,4205,2,2
1,4205,2,2
3,4205,1,2
3,4205,2,2
3,4205,2,2
3,4205,2,2
3,4205,1,2
3,4205,2,2
3,4205,1,2
3,4205,1,2
3,4205,2,2
3,4205,2,2
3,4205,2,2
5,4205,2,2
5,4205,2,2
5,4205,2,2
5,4205,2,2
5,4205,1,2
5,4205,1,2
5,4205,2,2
5,4205,1,2
7,4205,1,2
7,4205,1,2
8,4205,2,2
8,4205,2,2
8,4205,2,2
8,4205,2,2
9,4205,2,2
9,4205,2,2
9,4205,2,2
9,4205,2,2
9,4205,2,2
9,4205,1,2
9,4205,2,2
9,4205,2,2
11,4205,2,2
11,4205,1,2
11,4205,2,2
11,4205,1,2
11,4205,2,2
11,4205,1,2
11,4205,2,2
11,4205,1,2
11,4205,1,2
11,4205,1,2
11,4205,1,2
11,4205,2,2
11,4205,2,2
12,4205,1,1
12,4205,1,2
12,4205,2,2
12,4205,1,1
12,4205,1,1
12,4205,2,2
12,4205,2,2
12,4205,1,1
12,4205,2,2
12,4205,2,2
12,4205,1,2
12,4205,1,1
12,4205,1,2
12,4205,1,2
12,4205,1,2
12,4205,2,2
12,4205,2,2
12,4205,2,2
15,4205,1,1
15,4205,1,2
15,4205,2,2
15,4205,2,2
15,4205,1,2
15,4205,2,2
15,4205,1,2
15,4205,2,2
15,4205,2,2
15,4205,2,2
15,4205,2,2
15,4205,2,2
15,4205,2,2
15,4205,2,2
16,4205,2,2
16,4205,2,2
16,4205,1,2
16,4205,2,2
16,4205,1,2
17,4205,2,2
17,4205,1,2
17,4205,1,1
17,4205,2,2
17,4205,2,2
17,4205,2,2
17,4205,2,2
17,4205,2,2
17,4205,1,1
17,4205,1,1
17,4205,1,2
17,4205,2,2
17,4205,2,2
20,4205,1,2
20,4205,2,2
20,4205,2,2
20,4205,2,2
20,4205,2,2
20,4205,2,2
20,4205,1,2
20,4205,2,2
8,4209,2,2
11,4339,2,2
11,4339,1,2
2,4342,1,2
2,4342,1,2
2,4342,1,2
2,4342,2,2
2,4342,1,2
2,4342,2,2
2,4342,1,2
2,4342,2,2
2,4342,2,2
2,4342,1,2
2,4342,2,2
2,4342,1,2
3,4342,2,2
3,4342,1,2
3,4342,2,2
3,4342,1,2
3,4342,2,2
3,4342,1,2
3,4342,2,2
3,4342,2,2
3,4342,2,2
3,4342,1,2
9,4342,1,2
9,4342,1,2
9,4342,2,2
9,4342,1,2
9,4342,1,2
9,4342,2,2
9,4342,1,2
9,4342,2,2
9,4342,1,2
10,4342,2,2
10,4342,2,2
10,4342,1,2
10,4342,1,2
10,4342,1,2
10,4342,1,2
10,4342,1,2
10,4342,2,2
10,4342,2,2
10,4342,2,2
16,4342,1,2
16,4342,1,2
16,4342,2,2
16,4342,1,2
16,4342,1,2
16,4342,1,2
16,4342,1,2
16,4342,2,2
16,4342,1,2
16,4342,1,2
16,4342,1,2
16,4342,2,2
16,4342,1,2
19,4342,2,2
19,4342,1,2
19,4342,2,2
19,4342,1,2
19,4342,1,2
19,4342,2,2
19,4342,1,2
19,4342,1,2
19,4342,2,2
19,4342,1,2
19,4342,2,2
19,4342,2,2
19,4342,2,2
20,4342,2,2
20,4342,1,2
20,4342,2,2
1,4345,2,2
1,4345,2,2
1,4345,1,1
1,4345,2,2
1,4345,1,1
8,4352,1,2
8,4352,1,2
1,4355,1,2
1,4355,1,2
1,4355,1,2
1,4355,2,2
1,4355,2,2
1,4355,1,2
1,4355,1,2
1,4355,1,2
1,4355,1,2
2,4355,1,2
2,4355,1,2
2,4355,1,2
2,4355,1,2
2,4355,2,2
2,4355,1,2
2,4355,2,2
3,4355,2,2
3,4355,1,2
3,4355,1,2
3,4355,1,2
3,4355,1,2
3,4355,1,2
3,4355,1,1
3,4355,1,1
3,4355,1,2
4,4355,2,2
5,4355,1,2
6,4355,2,2
6,4355,1,1
6,4355,1,1
6,4355,1,2
6,4355,1,2
6,4355,1,2
7,4355,1,2
7,4355,1,1
7,4355,2,2
7,4355,1,2
7,4355,1,2
7,4355,2,2
7,4355,2,2
7,4355,2,2
7,4355,1,2
7,4355,2,2
7,4355,1,2
8,4355,1,2
8,4355,1,2
8,4355,2,2
8,4355,1,2
8,4355,1,2
8,4355,1,2
8,4355,1,2
8,4355,2,2
8,4355,1,2
10,4355,1,2
10,4355,1,2
10,4355,2,2
10,4355,1,2
10,4355,1,2
10,4355,1,2
10,4355,2,2
10,4355,2,2
10,4355,1,2
12,4355,2,2
12,4355,2,2
12,4355,1,2
12,4355,1,2
12,4355,1,1
12,4355,1,1
12,4355,1,2
13,4355,1,2
13,4355,1,2
13,4355,1,2
13,4355,1,2
13,4355,1,2
13,4355,1,2
13,4355,1,2
13,4355,1,2
13,4355,2,2
14,4355,1,2
15,4355,1,2
15,4355,2,2
15,4355,1,2
15,4355,1,2
15,4355,2,2
15,4355,1,1
15,4355,1,2
16,4355,1,1
16,4355,1,1
16,4355,1,2
16,4355,1,2
16,4355,1,1
16,4355,1,2
16,4355,1,2
16,4355,1,2
17,4355,1,2
17,4355,1,2
17,4355,1,2
17,4355,1,2
17,4355,1,2
18,4355,2,2
18,4355,1,2
18,4355,1,2
18,4355,1,2
18,4355,1,2
18,4355,1,2
18,4355,1,1
18,4355,1,1
18,4355,1,2
18,4355,1,1
18,4355,1,2
